"entrezID","genename"
"1978","EIF4EBP1"
"1979","EIF4EBP2"
"1981","EIF4G1"
"1982","EIF4G2"
"1983","EIF5"
"1984","EIF5A"
"1990","ELA1"
"1991","ELA2"
"1992","SERPINB1"
"1993","ELAVL2"
"1994","ELAVL1"
"1995","ELAVL3"
"1996","ELAVL4"
"1997","ELF1"
"1998","ELF2"
"1999","ELF3"
"2000","ELF4"
"2001","ELF5"
"2002","ELK1"
"2004","ELK3"
"2005","ELK4"
"2006","ELN"
"2009","EML1"
"2010","EMD"
"2011","MARK2"
"2012","EMP1"
"2013","EMP2"
"2014","EMP3"
"2015","EMR1"
"2016","EMX1"
"2017","CTTN"
"2018","EMX2"
"2019","EN1"
"2020","EN2"
"2021","ENDOG"
"2022","ENG"
"2023","ENO1"
"2026","ENO2"
"2027","ENO3"
"2028","ENPEP"
"2029","ENSA"
"2030","SLC29A1"
"2033","EP300"
"2034","EPAS1"
"2035","EPB41"
"2036","EPB41L1"
"2037","EPB41L2"
"2038","EPB42"
"2039","EPB49"
"2040","STOM"
"2041","EPHA1"
"2042","EPHA3"
"2043","EPHA4"
"2044","EPHA5"
"2045","EPHA7"
"2046","EPHA8"
"2047","EPHB1"
"2048","EPHB2"
"2049","EPHB3"
"2050","EPHB4"
"2051","EPHB6"
"2052","EPHX1"
"2053","EPHX2"
"2054","STX2"
"2055","CLN8"
"2056","EPO"
"2057","EPOR"
"2058","EPRS"
"2059","EPS8"
"2060","EPS15"
"2063","NR2F6"
"2064","ERBB2"
"2065","ERBB3"
"2066","ERBB4"
"2067","ERCC1"
"2068","ERCC2"
"2069","EREG"
"2070","EYA4"
"2071","ERCC3"
"2072","ERCC4"
"2073","ERCC5"
"2074","ERCC6"
"2077","ERF"
"2078","ERG"
"2079","ERH"
"2081","ERN1"
"2086","ERV3"
"2090","ESA4"
"2091","FBL"
"2097","ESB3"
"2098","ESD"
"2099","ESR1"
"2100","ESR2"
"2101","ESRRA"
"2103","ESRRB"
"2104","ESRRG"
"2107","ETF1"
"2108","ETFA"
"2109","ETFB"
"2110","ETFDH"
"2113","ETS1"
"2114","ETS2"
"2115","ETV1"
"2116","ETV2"
"2117","ETV3"
"2118","ETV4"
"2119","ETV5"
"2120","ETV6"
"2121","EVC"
"2122","EVI1"
"2123","EVI2A"
"2124","EVI2B"
"2125","EVPL"
"2128","EVX1"
"2130","EWSR1"
"2131","EXT1"
"2132","EXT2"
"2134","EXTL1"
"2135","EXTL2"
"2137","EXTL3"
"2138","EYA1"
"2139","EYA2"
"2140","EYA3"
"2145","EZH1"
"2146","EZH2"
"2147","F2"
"2149","F2R"
"2150","F2RL1"
"2151","F2RL2"
"2152","F3"
"2153","F5"
"2155","F7"
"2157","F8"
"2158","F9"
"2159","F10"
"2160","F11"
"2161","F12"
"2162","F13A1"
"2164","F13A3"
"2165","F13B"
"2166","FAAH"
"2167","FABP4"
"2168","FABP1"
"2169","FABP2"
"2170","FABP3"
"2171","FABP5"
"2172","FABP6"
"2173","FABP7"
"2175","FANCA"
"2176","FANCC"
"2177","FANCD2"
"2178","FANCE"
"2180","ACSL1"
"2181","ACSL3"
"2182","ACSL4"
"2184","FAH"
"2185","PTK2B"
"2186","BPTF"
"2187","FANCB"
"2188","FANCF"
"2189","FANCG"
"2191","FAP"
"2192","FBLN1"
"2193","FARSA"
"2194","FASN"
"2195","FAT1"
"2196","FAT2"
"2197","FAU"
"2199","FBLN2"
"2200","FBN1"
"2201","FBN2"
"2202","EFEMP1"
"2203","FBP1"
"2204","FCAR"
"2205","FCER1A"
"2206","MS4A2"
"2207","FCER1G"
"2208","FCER2"
"2209","FCGR1A"
"2210","FCGR1B"
"2212","FCGR2A"
"2213","FCGR2B"
"2214","FCGR3A"
"2215","FCGR3B"
"2217","FCGRT"
"2218","FKTN"
"2219","FCN1"
"2220","FCN2"
"2222","FDFT1"
"2224","FDPS"
"2230","FDX1"
"2232","FDXR"
"2235","FECH"
"2237","FEN1"
"2238","FENL1"
"2239","GPC4"
"2241","FER"
"2242","FES"
"2243","FGA"
"2244","FGB"
"2245","FGD1"
"2246","FGF1"
"2247","FGF2"
"2248","FGF3"
"2249","FGF4"
"2250","FGF5"
"2251","FGF6"
"2252","FGF7"
"2253","FGF8"
"2254","FGF9"
"2255","FGF10"
"2256","FGF11"
"2257","FGF12"
"2258","FGF13"
"2259","FGF14"
"2260","FGFR1"
"2261","FGFR3"
"2262","GPC5"
"2263","FGFR2"
"2264","FGFR4"
"2265","FGFR6"
"2266","FGG"
"2267","FGL1"
"2268","FGR"
"2271","FH"
"2272","FHIT"
"2273","FHL1"
"2274","FHL2"
"2275","FHL3"
"2277","FIGF"
"2280","FKBP1A"
"2281","FKBP1B"
"2286","FKBP2"
"2287","FKBP3"
"2288","FKBP4"
"2289","FKBP5"
"2290","FOXG1"
"2294","FOXF1"
"2295","FOXF2"
"2296","FOXC1"
"2297","FOXD1"
"2298","FOXD4"
"2299","FOXI1"
"2300","FOXL1"
"2301","FOXE3"
"2302","FOXJ1"
"2303","FOXC2"
"2304","FOXE1"
"2305","FOXM1"
"2306","FOXD2"
"2307","FOXS1"
"2308","FOXO1"
"2309","FOXO3"
"2312","FLG"
"2313","FLI1"
"2314","FLII"
"2315","MLANA"
"2316","FLNA"
"2317","FLNB"
"2318","FLNC"
"2319","FLOT2"
"2321","FLT1"
"2322","FLT3"
"2323","FLT3LG"
"2324","FLT4"
"2326","FMO1"
"2327","FMO2"
"2328","FMO3"
"2329","FMO4"
"2330","FMO5"
"2331","FMOD"
"2332","FMR1"
"2334","AFF2"
"2335","FN1"
"2337","FNL1"
"2339","FNTA"
"2342","FNTB"
"2343","FNTBL1"
"2346","FOLH1"
"2348","FOLR1"
"2350","FOLR2"
"2351","FOLR2L"
"2352","FOLR3"
"2353","FOS"
"2354","FOSB"
"2355","FOSL2"
"2356","FPGS"
"2357","FPR1"
"2358","FPR2"
"2359","FPR3"
"2395","FXN"
"2444","FRK"
"2475","FRAP1"
"2483","FRG1"
"2487","FRZB"
"2488","FSHB"
"2491","CENPI"
"2492","FSHR"
"2494","NR5A2"
"2495","FTH1"
"2512","FTL"
"2515","ADAM2"
"2516","NR5A1"
"2517","FUCA1"
"2519","FUCA2"
"2520","GAST"
"2521","FUS"
"2523","FUT1"
"2524","FUT2"
"2525","FUT3"
"2526","FUT4"
"2527","FUT5"
"2528","FUT6"
"2529","FUT7"
"2530","FUT8"
"2531","KDSR"
"2532","DARC"
"2533","FYB"
"2534","FYN"
"2535","FZD2"
"2537","IFI6"
"2538","G6PC"
"2539","G6PD"
"2540","G6PDL"
"2541","G6PR"
"2542","SLC37A4"
"2543","GAGE1"
"2546","G7P1"
"2547","XRCC6"
"2548","GAA"
"2549","GAB1"
"2550","GABBR1"
"2551","GABPA"
"2553","GABPB1"
"2554","GABRA1"
"2555","GABRA2"
"2556","GABRA3"
"2557","GABRA4"
"2558","GABRA5"
"2559","GABRA6"
"2560","GABRB1"
"2561","GABRB2"
"2562","GABRB3"
"2563","GABRD"
"2564","GABRE"
"2565","GABRG1"
"2566","GABRG2"
"2567","GABRG3"
"2568","GABRP"
"2569","GABRR1"
"2570","GABRR2"
"2571","GAD1"
"2572","GAD2"
"2574","GAGE2C"
"2575","GAGE3"
"2576","GAGE4"
"2577","GAGE5"
"2578","GAGE6"
"2579","GAGE7"
"2580","GAK"
"2581","GALC"
"2582","GALE"
"2583","B4GALNT1"
"2584","GALK1"
"2585","GALK2"
"2587","GALR1"
"2588","GALNS"
"2589","GALNT1"
"2590","GALNT2"
"2591","GALNT3"
"2592","GALT"
"2593","GAMT"
"2595","GANC"
"2596","GAP43"
"2597","GAPDH"
"2615","LRRC32"
"2617","GARS"
"2618","GART"
"2619","GAS1"
"2620","GAS2"
"2621","GAS6"
"2622","GAS8"
"2623","GATA1"
"2624","GATA2"
"2625","GATA3"
"2626","GATA4"
"2627","GATA6"
"2628","GATM"
"2629","GBA"
"2631","GBAS"
"2632","GBE1"
"2633","GBP1"
"2634","GBP2"
"2635","GBP3"
"2636","GBX1"
"2637","GBX2"
"2638","GC"
"2639","GCDH"
"2640","GCF1"
"2641","GCG"
"2642","GCGR"
"2643","GCH1"
"2644","GCHFR"
"2645","GCK"
"2646","GCKR"
"2647","BLOC1S1"
"2648","KAT2A"
"2649","NR6A1"
"2650","GCNT1"
"2651","GCNT2"
"2652","OPN1MW"
"2653","GCSH"
"2657","GDF1"
"2658","GDF2"
"2660","MSTN"
"2661","GDF9"
"2662","GDF10"
"2664","GDI1"
"2665","GDI2"
"2668","GDNF"
"2669","GEM"
"2670","GFAP"
"2671","GFER"
"2672","GFI1"
"2673","GFPT1"
"2674","GFRA1"
"2675","GFRA2"
"2676","GFRA3"
"2677","GGCX"
"2678","GGT1"
"2683","B4GALT1"
"2686","GGT7"
"2687","GGT5"
"2688","GH1"
"2689","GH2"
"2690","GHR"
"2691","GHRH"
"2692","GHRHR"
"2693","GHSR"
"2694","GIF"
"2695","GIP"
"2696","GIPR"
"2697","GJA1"
"2700","GJA3"
"2701","GJA4"
"2702","GJA5"
"2703","GJA8"
"2705","GJB1"
"2706","GJB2"
"2707","GJB3"
"2709","GJB5"
"2710","GK"
"2712","GK2"
"2717","GLA"
"2719","GPC3"
"2720","GLB1"
"2729","GCLC"
"2730","GCLM"
"2731","GLDC"
"2733","GLE1"
"2734","GLG1"
"2735","GLI1"
"2736","GLI2"
"2737","GLI3"
"2738","GLI4"
"2739","GLO1"
"2740","GLP1R"
"2741","GLRA1"
"2742","GLRA2"
"2743","GLRB"
"2744","GLS"
"2745","GLRX"
"2746","GLUD1"
"2747","GLUD2"
"2752","GLUL"
"2760","GM2A"
"2762","GMDS"
"2763","GMFA"
"2764","GMFB"
"2765","GML"
"2766","GMPR"
"2767","GNA11"
"2768","GNA12"
"2769","GNA15"
"2770","GNAI1"
"2771","GNAI2"
"2772","GNAI2L"
"2773","GNAI3"
"2774","GNAL"
"2775","GNAO1"
"2776","GNAQ"
"2778","GNAS"
"2779","GNAT1"
"2780","GNAT2"
"2781","GNAZ"
"2782","GNB1"
"2783","GNB2"
"2784","GNB3"
"2785","GNG3"
"2786","GNG4"
"2787","GNG5"
"2788","GNG7"
"2790","GNG10"
"2791","GNG11"
"2792","GNGT1"
"2793","GNGT2"
"2794","GNL1"
"2796","GNRH1"
"2797","GNRH2"
"2798","GNRHR"
"2799","GNS"
"2800","GOLGA1"
"2801","GOLGA2"
"2802","GOLGA3"
"2803","GOLGA4"
"2804","GOLGB1"
"2805","GOT1"
"2806","GOT2"
"2810","SFN"
"2811","GP1BA"
"2812","GP1BB"
"2813","GP2"
"2814","GP5"
"2815","GP9"
"2817","GPC1"
"2819","GPD1"
"2820","GPD2"
"2821","GPI"
"2822","GPLD1"
"2823","GPM6A"
"2824","GPM6B"
"2825","GPR1"
"2826","CCR10"
"2827","GPR3"
"2828","GPR4"
"2829","XCR1"
"2830","GPR6"
"2831","NPBWR1"
"2832","NPBWR2"
"2833","CXCR3"
"2834","PRLHR"
"2835","GPR12"
"2837","UTS2R"
"2838","GPR15"
"2840","GPR17"
"2841","GPR18"
"2842","GPR19"
"2843","GPR20"
"2844","GPR21"
"2845","GPR22"
"2846","LPAR4"
"2847","MCHR1"
"2848","GPR25"
"2849","GPR26"
"2850","GPR27"
"2852","GPER"
"2853","GPR31"
"2854","GPR32"
"2857","GPR34"
"2859","GPR35"
"2860","GPR36"
"2861","GPR37"
"2862","MLNR"
"2863","GPR39"
"2864","FFAR1"
"2865","FFAR3"
"2867","FFAR2"
"2868","GRK4"
"2869","GRK5"
"2870","GRK6"
"2872","MKNK2"
"2873","GPS1"
"2874","GPS2"
"2875","GPT"
"2876","GPX1"
"2877","GPX2"
"2878","GPX3"
"2879","GPX4"
"2880","GPX5"
"2882","GPX7"
"2885","GRB2"
"2886","GRB7"
"2887","GRB10"
"2888","GRB14"
"2889","RAPGEF1"
"2890","GRIA1"
"2891","GRIA2"
"2892","GRIA3"
"2893","GRIA4"
"2894","GRID1"
"2895","GRID2"
"2896","GRN"
"2897","GRIK1"
"2898","GRIK2"
"2899","GRIK3"
"2900","GRIK4"
"2901","GRIK5"
"2902","GRIN1"
"2903","GRIN2A"
"2904","GRIN2B"
"2905","GRIN2C"
"2906","GRIN2D"
"2907","GRINA"
"2908","NR3C1"
"2909","GRLF1"
"2911","GRM1"
"2912","GRM2"
"2913","GRM3"
"2914","GRM4"
"2915","GRM5"
"2916","GRM6"
"2917","GRM7"
"2918","GRM8"
"2919","CXCL1"
"2920","CXCL2"
"2921","CXCL3"
"2922","GRP"
"2923","PDIA3"
"2925","GRPR"
"2926","GRSF1"
"2928","GSC2"
"2929","GSK1"
"2930","GSK2"
"2931","GSK3A"
"2932","GSK3B"
"2934","GSN"
"2935","GSPT1"
"2936","GSR"
"2937","GSS"
"2938","GSTA1"
"2939","GSTA2"
"2940","GSTA3"
"2941","GSTA4"
"2944","GSTM1"
"2946","GSTM2"
"2947","GSTM3"
"2948","GSTM4"
"2949","GSTM5"
"2950","GSTP1"
"2952","GSTT1"
"2953","GSTT2"
"2954","GSTZ1"
"2956","MSH6"
"2957","GTF2A1"
"2958","GTF2A2"
"2959","GTF2B"
"2960","GTF2E1"
"2961","GTF2E2"
"2962","GTF2F1"
"2963","GTF2F2"
"2965","GTF2H1"
"2966","GTF2H2"
"2967","GTF2H3"
"2968","GTF2H4"
"2969","GTF2I"
"2971","GTF3A"
"2972","BRF1"
"2975","GTF3C1"
"2976","GTF3C2"
"2977","GUCY1A2"
"2978","GUCA1A"
"2979","GUCA1B"
"2980","GUCA2A"
"2981","GUCA2B"
"2982","GUCY1A3"
"2983","GUCY1B3"
"2984","GUCY2C"
"2986","GUCY2F"
"2987","GUK1"
"2988","GUK2"
"2990","GUSB"
"2992","GYG1"
"2993","GYPA"
"2994","GYPB"
"2995","GYPC"
"2996","GYPE"
"2997","GYS1"
"2998","GYS2"
"2999","GZMH"
"3000","GUCY2D"
"3001","GZMA"
"3002","GZMB"
"3003","GZMK"
"3004","GZMM"
"3005","H1F0"
"3006","HIST1H1C"
"3007","HIST1H1D"
"3008","HIST1H1E"
"3009","HIST1H1B"
"3010","HIST1H1T"
"3012","HIST1H2AE"
"3013","HIST1H2AD"
"3014","H2AFX"
"3015","H2AFZ"
"3017","HIST1H2BD"
"3018","HIST1H2BB"
"3020","H3F3A"
"3021","H3F3B"
"3023","H4F3"
"3024","HIST1H1A"
"3026","HABP2"
"3028","HSD17B10"
"3029","HAGH"
"3030","HADHA"
"3032","HADHB"
"3033","HADH"
"3034","HAL"
"3035","HARS"
"3036","HAS1"
"3037","HAS2"
"3038","HAS3"
"3039","HBA1"
"3040","HBA2"
"3042","HBM"
"3043","HBB"
"3045","HBD"
"3046","HBE1"
"3047","HBG1"
"3048","HBG2"
"3049","HBQ1"
"3050","HBZ"
"3052","HCCS"
"3053","SERPIND1"
"3054","HCFC1"
"3055","HCK"
"3059","HCLS1"
"3060","HCRT"
"3061","HCRTR1"
"3062","HCRTR2"
"3064","HTT"
"3065","HDAC1"
"3066","HDAC2"
"3067","HDC"
"3068","HDGF"
"3069","HDLBP"
"3070","HELLS"
"3071","NCKAP1L"
"3073","HEXA"
"3074","HEXB"
"3075","CFH"
"3077","HFE"
"3078","CFHR1"
"3080","CFHR2"
"3081","HGD"
"3082","HGF"
"3083","HGFAC"
"3084","NRG1"
"3087","HHEX"
"3090","HIC1"
"3091","HIF1A"
"3092","HIP1"
"3093","UBE2K"
"3094","HINT1"
"3096","HIVEP1"
"3097","HIVEP2"
"3098","HK1"
"3099","HK2"
"3101","HK3"
"3104","ZBTB48"
"3105","HLA-A"
"3106","HLA-B"
"3107","HLA-C"
"3108","HLA-DMA"
"3109","HLA-DMB"
"3110","MNX1"
"3111","HLA-DOA"
"3112","HLA-DOB"
"3113","HLA-DPA1"
"3115","HLA-DPB1"
"3117","HLA-DQA1"
"3118","HLA-DQA2"
"3119","HLA-DQB1"
"3121","HLA-DQB3"
"3122","HLA-DRA"
"3123","HLA-DRB1"
"3125","HLA-DRB3"
"3126","HLA-DRB4"
"3127","HLA-DRB5"
"3131","HLF"
"3133","HLA-E"
"3134","HLA-F"
"3135","HLA-G"
"3140","MR1"
"3141","HLCS"
"3142","HLX"
"3145","HMBS"
"3146","HMGB1"
"3148","HMGB2"
"3149","HMGB3"
"3150","HMGN1"
"3151","HMGN2"
"3155","HMGCL"
"3156","HMGCR"
"3157","HMGCS1"
"3158","HMGCS2"
"3159","HMGA1"
"3161","HMMR"
"3162","HMOX1"
"3163","HMOX2"
"3164","NR4A1"
"3166","HMX1"
"3167","HMX2"
"3169","FOXA1"
"3170","FOXA2"
"3171","FOXA3"
"3172","HNF4A"
"3174","HNF4G"
"3175","ONECUT1"
"3176","HNMT"
"3177","SLC29A2"
"3178","HNRNPA1"
"3181","HNRNPA2B1"
"3182","HNRNPAB"
"3183","HNRNPC"
"3184","HNRNPD"
"3185","HNRNPF"
"3187","HNRNPH1"
"3188","HNRNPH2"
"3189","HNRNPH3"
"3190","HNRNPK"
"3191","HNRNPL"
"3192","HNRNPU"
"3195","TLX1"
"3196","TLX2"
"3198","HOXA1"
"3199","HOXA2"
"3200","HOXA3"
"3201","HOXA4"
"3202","HOXA5"
"3203","HOXA6"
"3204","HOXA7"
"3205","HOXA9"
"3206","HOXA10"
"3207","HOXA11"
"3208","HPCA"
"3209","HOXA13"
"3211","HOXB1"
"3212","HOXB2"
"3213","HOXB3"
"3214","HOXB4"
"3215","HOXB5"
"3216","HOXB6"
"3217","HOXB7"
"3218","HOXB8"
"3219","HOXB9"
"3221","HOXC4"
"3222","HOXC5"
"3223","HOXC6"
"3224","HOXC8"
"3225","HOXC9"
"3226","HOXC10"
"3227","HOXC11"
"3228","HOXC12"
"3229","HOXC13"
"3231","HOXD1"
"3232","HOXD3"
"3233","HOXD4"
"3234","HOXD8"
"3235","HOXD9"
"3236","HOXD10"
"3237","HOXD11"
"3238","HOXD12"
"3239","HOXD13"
"3240","HP"
"3241","HPCAL1"
"3242","HPD"
"3248","HPGD"
"3249","HPN"
"3250","HPR"
"3251","HPRT1"
"3257","HPS1"
"3263","HPX"
"3265","HRAS"
"3266","ERAS"
"3267","AGFG1"
"3268","AGFG2"
"3269","HRH1"
"3270","HRC"
"3273","HRG"
"3274","HRH2"
"3275","PRMT2"
"3276","PRMT1"
"3280","HES1"
"3281","HSBP1"
"3283","HSD3B1"
"3284","HSD3B2"
"3290","HSD11B1"
"3291","HSD11B2"
"3292","HSD17B1"
"3293","HSD17B3"
"3294","HSD17B2"
"3295","HSD17B4"
"3297","HSF1"
"3298","HSF2"
"3299","HSF4"
"3300","DNAJB2"
"3301","DNAJA1"
"3303","HSPA1A"
"3304","HSPA1B"
"3305","HSPA1L"
"3306","HSPA2"
"3308","HSPA4"
"3309","HSPA5"
"3310","HSPA6"
"3312","HSPA8"
"3313","HSPA9"
"3315","HSPB1"
"3316","HSPB2"
"3317","HSPBL1"
"3320","HSP90AA1"
"3321","IGSF3"
"3326","HSP90AB1"
"3329","HSPD1"
"3336","HSPE1"
"3337","DNAJB1"
"3338","DNAJC4"
"3339","HSPG2"
"3340","NDST1"
"3344","FOXN2"
"3345","HTLVR"
"3346","HTN1"
"3347","HTN3"
"3350","HTR1A"
"3351","HTR1B"
"3352","HTR1D"
"3354","HTR1E"
"3355","HTR1F"
"3356","HTR2A"
"3357","HTR2B"
"3358","HTR2C"
"3359","HTR3A"
"3360","HTR4"
"3361","HTR5A"
"3362","HTR6"
"3363","HTR7"
"3364","HUS1"
"3367","HVBS4"
"3371","TNC"
"3373","HYAL1"
"3375","IAPP"
"3376","IARS"
"3381","IBSP"
"3382","ICA1"
"3383","ICAM1"
"3384","ICAM2"
"3385","ICAM3"
"3386","ICAM4"
"3394","IRF8"
"3396","ICT1"
"3397","ID1"
"3398","ID2"
"3399","ID3"
"3400","ID4"
"3416","IDE"
"3417","IDH1"
"3418","IDH2"
"3419","IDH3A"
"3420","IDH3B"
"3421","IDH3G"
"3422","IDI1"
"3423","IDS"
"3425","IDUA"
"3426","CFI"
"3428","IFI16"
"3429","IFI27"
"3430","IFI35"
"3431","SP110"
"3433","IFIT2"
"3434","IFIT1"
"3437","IFIT3"
"3439","IFNA1"
"3440","IFNA2"
"3441","IFNA4"
"3442","IFNA5"
"3443","IFNA6"
"3444","IFNA7"
"3445","IFNA8"
"3446","IFNA10"
"3447","IFNA13"
"3448","IFNA14"
"3449","IFNA16"
"3451","IFNA17"
"3452","IFNA21"
"3454","IFNAR1"
"3455","IFNAR2"
"3456","IFNB1"
"3458","IFNG"
"3459","IFNGR1"
"3460","IFNGR2"
"3467","IFNW1"
"3475","IFRD1"
"3476","IGBP1"
"3479","IGF1"
"3480","IGF1R"
"3481","IGF2"
"3482","IGF2R"
"3483","IGFALS"
"3484","IGFBP1"
"3485","IGFBP2"
"3486","IGFBP3"
"3487","IGFBP4"
"3488","IGFBP5"
"3489","IGFBP6"
"3490","IGFBP7"
"3491","CYR61"
"3492","IGH@"
"3508","IGHMBP2"
"3512","IGJ"
"3516","RBPJ"
"3535","IGL@"
"3543","IGLL1"
"3544","IGLL2"
"3547","IGSF1"
"3549","IHH"
"3550","IK"
"3551","IKBKB"
"3552","IL1A"
"3553","IL1B"
"3554","IL1R1"
"3556","IL1RAP"
"3557","IL1RN"
"3558","IL2"
"3559","IL2RA"
"3560","IL2RB"
"3561","IL2RG"
"3562","IL3"
"3563","IL3RA"
"3565","IL4"
"3566","IL4R"
"3567","IL5"
"3568","IL5RA"
"3569","IL6"
"3570","IL6R"
"3572","IL6ST"
"3574","IL7"
"3575","IL7R"
"3576","IL8"
"3577","IL8RA"
"3578","IL9"
"3579","IL8RB"
"3581","IL9R"
"3586","IL10"
"3587","IL10RA"
"3588","IL10RB"
"3589","IL11"
"3590","IL11RA"
"3591","IL11RB"
"3592","IL12A"
"3593","IL12B"
"3594","IL12RB1"
"3595","IL12RB2"
"3596","IL13"
"3597","IL13RA1"
"3598","IL13RA2"
"3600","IL15"
"3601","IL15RA"
"3602","IL15RB"
"3603","IL16"
"3604","TNFRSF9"
"3605","IL17A"
"3606","IL18"
"3607","FOXK2"
"3608","ILF2"
"3609","ILF3"
"3611","ILK"
"3612","IMPA1"
"3613","IMPA2"
"3614","IMPDH1"
"3615","IMPDH2"
"3617","IMPG1"
"3619","INCENP"
"3620","IDO1"
"3621","ING1"
"3622","ING2"
"3623","INHA"
"3624","INHBA"
"3625","INHBB"
"3626","INHBC"
"3627","CXCL10"
"3628","INPP1"
"3629","INPP3"
"3630","INS"
"3631","INPP4A"
"3632","INPP5A"
"3633","INPP5B"
"3634","INPP5C"
"3635","INPP5D"
"3636","INPPL1"
"3638","INSIG1"
"3640","INSL3"
"3641","INSL4"
"3642","INSM1"
"3643","INSR"
"3644","INSRL"
"3645","INSRR"
"3646","EIF3E"
"3651","PDX1"
"3652","IPP"
"3654","IRAK1"
"3655","ITGA6"
"3656","IRAK2"
"3658","IREB2"
"3659","IRF1"
"3660","IRF2"
"3661","IRF3"
"3662","IRF4"
"3663","IRF5"
"3664","IRF6"
"3665","IRF7"
"3667","IRS1"
"3669","ISG20"
"3670","ISL1"
"3671","ISLR"
"3672","ITGA1"
"3673","ITGA2"
"3674","ITGA2B"
"3675","ITGA3"
"3676","ITGA4"
"3678","ITGA5"
"3679","ITGA7"
"3680","ITGA9"
"3681","ITGAD"
"3682","ITGAE"
"3683","ITGAL"
"3684","ITGAM"
"3685","ITGAV"
"3686","ITGAW"
"3687","ITGAX"
"3688","ITGB1"
"3689","ITGB2"
"3690","ITGB3"
"3691","ITGB4"
"3692","EIF6"
"3693","ITGB5"
"3694","ITGB6"
"3695","ITGB7"
"3696","ITGB8"
"3697","ITIH1"
"3698","ITIH2"
"3699","ITIH3"
"3700","ITIH4"
"3702","ITK"
"3703","STT3A"
"3704","ITPA"
"3705","ITPK1"
"3706","ITPKA"
"3707","ITPKB"
"3708","ITPR1"
"3709","ITPR2"
"3710","ITPR3"
"3712","IVD"
"3713","IVL"
"3714","JAG2"
"3716","JAK1"
"3717","JAK2"
"3718","JAK3"
"3720","JARID2"
"3725","JUN"
"3726","JUNB"
"3727","JUND"
"3728","JUP"
"3730","KAL1"
"3732","CD82"
"3735","KARS"
"3736","KCNA1"
"3737","KCNA2"
"3738","KCNA3"
"3739","KCNA4"
"3741","KCNA5"
"3742","KCNA6"
"3743","KCNA7"
"3744","KCNA10"
"3745","KCNB1"
"3746","KCNC1"
"3747","KCNC2"
"3748","KCNC3"
"3749","KCNC4"
"3750","KCND1"
"3751","KCND2"
"3752","KCND3"
"3753","KCNE1"
"3754","KCNF1"
"3755","KCNG1"
"3756","KCNH1"
"3757","KCNH2"
"3758","KCNJ1"
"3759","KCNJ2"
"3760","KCNJ3"
"3761","KCNJ4"
"3762","KCNJ5"
"3763","KCNJ6"
"3764","KCNJ8"
"3765","KCNJ9"
"3766","KCNJ10"
"3767","KCNJ11"
"3768","KCNJ12"
"3769","KCNJ13"
"3770","KCNJ14"
"3772","KCNJ15"
"3773","KCNJ16"
"3775","KCNK1"
"3776","KCNK2"
"3777","KCNK3"
"3778","KCNMA1"
"3779","KCNMB1"
"3780","KCNN1"
"3781","KCNN2"
"3782","KCNN3"
"3783","KCNN4"
"3784","KCNQ1"
"3785","KCNQ2"
"3786","KCNQ3"
"3787","KCNS1"
"3788","KCNS2"
"3790","KCNS3"
"3791","KDR"
"3792","KEL"
"3795","KHK"
"3796","KIF2A"
"3797","KIF3C"
"3798","KIF5A"
"3799","KIF5B"
"3800","KIF5C"
"3801","KIFC3"
"3802","KIR2DL1"
"3803","KIR2DL2"
"3804","KIR2DL3"
"3805","KIR2DL4"
"3806","KIR2DS1"
"3808","KIR2DS3"
"3809","KIR2DS4"
"3810","KIR2DS5"
"3811","KIR3DL1"
"3812","KIR3DL2"
"3813","KIR3DS1"
"3814","KISS1"
"3815","KIT"
"3816","KLK1"
"3817","KLK2"
"3818","KLKB1"
"3820","KLRB1"
"3821","KLRC1"
"3822","KLRC2"
"3823","KLRC3"
"3824","KLRD1"
"3827","KNG1"
"3829","KNPEP"
"3831","KLC1"
"3832","KIF11"
"3833","KIFC1"
"3834","KIF25"
"3835","KIF22"
"3836","KPNA1"
"3837","KPNB1"
"3838","KPNA2"
"3839","KPNA3"
"3840","KPNA4"
"3841","KPNA5"
"3842","TNPO1"
"3843","IPO5"
"3845","KRAS"
"3846","KRTAP5-9"
"3848","KRT1"
"3849","KRT2"
"3850","KRT3"
"3851","KRT4"
"3852","KRT5"
"3853","KRT6A"
"3854","KRT6B"
"3855","KRT7"
"3856","KRT8"
"3857","KRT9"
"3858","KRT10"
"3859","KRT12"
"3860","KRT13"
"3861","KRT14"
"3866","KRT15"
"3868","KRT16"
"3872","KRT17"
"3875","KRT18"
"3880","KRT19"
"3881","KRT31"
"3882","KRT32"
"3883","KRT33A"
"3884","KRT33B"
"3885","KRT34"
"3886","KRT35"
"3887","KRT81"
"3888","KRT82"
"3889","KRT83"
"3890","KRT84"
"3891","KRT85"
"3892","KRT86"
"3895","KTN1"
"3897","L1CAM"
"3898","LAD1"
"3899","AFF3"
"3902","LAG3"
"3903","LAIR1"
"3904","LAIR2"
"3906","LALBA"
"3908","LAMA2"
"3909","LAMA3"
"3910","LAMA4"
"3911","LAMA5"
"3912","LAMB1"
"3913","LAMB2"
"3914","LAMB3"
"3915","LAMC1"
"3916","LAMP1"
"3918","LAMC2"
"3919","LAMP1L1"
"3920","LAMP2"
"3921","RPSA"
"3925","STMN1"
"3927","LASP1"
"3929","LBP"
"3930","LBR"
"3931","LCAT"
"3932","LCK"
"3933","LCN1"
"3934","LCN2"
"3935","LCO"
"3936","LCP1"
"3937","LCP2"
